agent_id,episode_id,training_step,success,end_reason,mean_goal_velocity,goal_velocity_variance,goal_velocity_acceleration_variance,goal_velocity_jerk,rotation_variance,action_entropy,repeated_action_ratio,policy_smoothness,control_samples,mean_angular_speed
Agent,705,1081111,1,goal,0.4173,36.2549,1.5805,0.2109,0.0000,1.6801,0.8811,2.6615,555.0000,0.0000
Agent,706,1081204,1,goal,1.0946,16.6627,1.2318,0.2413,0.0000,1.6318,0.8817,2.6000,93.0000,0.0000
Agent,707,1081259,1,goal,6.0929,90.8448,4.4658,0.5712,0.0000,0.7380,0.8909,1.8000,55.0000,0.0000
Agent,708,1081655,1,goal,-0.1975,16.3965,1.6224,0.1903,0.0000,1.7409,0.8838,2.5556,396.0000,0.0000
Agent,709,1081701,1,goal,2.5736,22.2996,4.7255,0.6737,0.0000,0.7148,0.9130,1.6667,46.0000,0.0000
Agent,710,1082050,1,goal,-0.5589,22.7318,0.6033,0.1162,0.0000,1.6287,0.8625,2.3617,349.0000,0.0000
Agent,711,1082465,1,goal,0.7902,7.4002,0.2558,0.0597,0.0000,1.8755,0.8651,2.7636,415.0000,0.0000
Agent,712,1083460,1,goal,0.3807,17.2414,0.5658,0.1376,0.0000,1.5664,0.8704,2.8203,995.0000,0.0000
Agent,713,1084093,1,goal,0.3632,23.5022,0.8514,0.2744,0.0000,1.3943,0.8863,2.7465,633.0000,0.0000
Agent,714,1085911,1,goal,0.1073,1.0446,0.0459,0.0172,0.0000,1.8893,0.8735,2.6594,1818.0000,0.0000
Agent,715,1086706,1,goal,0.3850,25.7087,0.3796,0.1488,0.0000,1.6476,0.8868,2.7079,795.0000,0.0000
Agent,716,1087259,1,goal,0.8545,28.8072,1.3235,0.2467,0.0000,1.5670,0.9096,2.5102,553.0000,0.0000
Agent,717,1088239,1,goal,0.1760,3.1348,0.2006,0.0277,0.0000,1.8011,0.8684,2.6953,980.0000,0.0000
Agent,718,1088557,1,goal,1.1404,16.9180,0.7610,0.0971,0.0000,1.5834,0.8679,2.2683,318.0000,0.0000
Agent,719,1093557,0,timeout,-0.0923,1.0511,0.1058,0.0274,0.0000,1.4713,0.8632,3.0322,5000.0000,0.0000
Agent,720,1094828,1,goal,0.2090,12.5856,0.4603,0.1016,0.0000,1.7294,0.8804,2.5099,1271.0000,0.0000
Agent,721,1099828,0,timeout,-0.1963,3.6730,0.1843,0.0321,0.0000,1.3665,0.8594,3.1738,5000.0000,0.0000
Agent,722,1099960,1,goal,0.2267,5.9137,1.2703,0.2083,0.0000,1.3303,0.8788,2.0667,132.0000,0.0000
Agent,723,1104960,0,timeout,-0.1263,2.1168,0.2291,0.0275,0.0000,1.3012,0.8890,2.8863,5000.0000,0.0000
Agent,724,1105174,1,goal,-0.1763,1.3443,0.0683,0.0113,0.0000,1.7838,0.8458,2.1250,214.0000,0.0000
Agent,725,1105299,1,goal,0.8613,6.4907,0.5288,0.1321,0.0000,1.6136,0.9040,1.9091,125.0000,0.0000
Agent,726,1105467,1,goal,-0.2244,10.7645,1.4857,0.3379,0.0000,1.7019,0.8571,2.6957,168.0000,0.0000
Agent,727,1105664,1,goal,0.9253,13.4093,1.6833,0.1927,0.0000,1.7850,0.8832,3.0909,197.0000,0.0000
Agent,728,1105867,1,goal,1.4219,14.9865,0.6162,0.1810,0.0000,1.7092,0.8621,2.7037,203.0000,0.0000
Agent,729,1105927,1,goal,-1.0763,8.5896,0.2966,0.0919,0.0000,1.0614,0.9333,2.6667,60.0000,0.0000
Agent,730,1105969,1,goal,4.3587,46.1593,8.0469,0.9178,0.0000,0.6129,0.9286,4.5000,42.0000,0.0000
Agent,731,1106100,1,goal,0.4614,11.0306,0.2610,0.1026,0.0000,1.7362,0.8779,2.4667,131.0000,0.0000
Agent,732,1106288,1,goal,1.7012,27.8773,1.6654,0.2005,0.0000,1.7268,0.8883,2.4000,188.0000,0.0000
Agent,733,1106613,1,goal,0.3389,55.1918,1.8884,0.3256,0.0000,1.0398,0.9292,2.3182,325.0000,0.0000
Agent,734,1107119,1,goal,0.6364,30.5027,1.7041,0.3450,0.0000,1.4121,0.9071,2.9348,506.0000,0.0000
Agent,735,1107277,1,goal,1.0141,30.5866,2.0533,0.2382,0.0000,1.4236,0.8861,2.5294,158.0000,0.0000
Agent,736,1107551,1,goal,1.0764,15.6385,1.2513,0.1392,0.0000,1.8048,0.8613,2.6757,274.0000,0.0000
Agent,737,1107942,1,goal,0.9528,12.7553,0.2215,0.0473,0.0000,1.8620,0.8721,2.5102,391.0000,0.0000
Agent,738,1108206,1,goal,0.2743,30.8248,2.1542,0.3371,0.0000,1.7163,0.8712,2.6970,264.0000,0.0000
Agent,739,1108622,1,goal,0.8821,18.7708,1.1641,0.2203,0.0000,1.6624,0.8774,2.3400,416.0000,0.0000
Agent,740,1108675,1,goal,5.0684,59.4878,7.4456,0.7672,0.0000,0.8204,0.9245,1.6667,53.0000,0.0000
Agent,741,1109011,1,goal,0.7188,9.0587,0.3241,0.1122,0.0000,1.3315,0.8929,2.4857,336.0000,0.0000
Agent,742,1109073,1,goal,0.0210,24.2435,1.8506,0.3468,0.0000,0.8723,0.9194,2.0000,62.0000,0.0000
Agent,743,1109642,1,goal,0.1687,0.9310,0.1664,0.0740,0.0000,1.8176,0.8664,2.7333,569.0000,0.0000
Agent,744,1114642,0,timeout,-0.1749,3.7417,0.1196,0.0240,0.0000,1.4066,0.8804,2.9196,5000.0000,0.0000
Agent,745,1115349,1,goal,-0.1180,24.3161,0.3916,0.0775,0.0000,1.7634,0.8883,2.8333,707.0000,0.0000
Agent,746,1115436,1,goal,1.1883,9.8462,0.4056,0.1530,0.0000,1.4533,0.8621,1.7273,87.0000,0.0000
Agent,747,1116236,1,goal,0.1205,2.1670,0.1040,0.0383,0.0000,1.8069,0.8700,2.7476,800.0000,0.0000
Agent,748,1116749,1,goal,0.8321,47.8469,1.2026,0.1891,0.0000,1.7530,0.8694,2.5303,513.0000,0.0000
Agent,749,1117171,1,goal,0.8248,58.4621,2.1783,0.3984,0.0000,1.3338,0.8981,2.7381,422.0000,0.0000
Agent,750,1117324,1,goal,-0.3998,24.3928,0.5168,0.1017,0.0000,1.7340,0.8889,2.5625,153.0000,0.0000
Agent,751,1117518,1,goal,2.3217,49.3520,2.4836,0.2356,0.0000,1.7214,0.9021,2.6111,194.0000,0.0000
Agent,752,1117587,1,goal,-0.3506,0.6862,0.0165,0.0358,0.0000,1.3331,0.8551,2.0000,69.0000,0.0000
Agent,753,1118028,1,goal,-0.1825,33.7381,1.7416,0.3381,0.0000,1.0864,0.9093,2.3846,441.0000,0.0000
Agent,754,1118095,1,goal,-0.8274,4.6549,0.2000,0.1113,0.0000,1.5509,0.8806,2.4286,67.0000,0.0000
Agent,755,1118195,1,goal,5.6864,54.4638,0.8946,0.2113,0.0000,1.5911,0.8500,2.6429,100.0000,0.0000
Agent,756,1123082,1,goal,0.0315,0.3014,0.1003,0.0177,0.0000,1.8871,0.8598,2.6798,4887.0000,0.0000
Agent,757,1123204,1,goal,0.6001,22.8904,4.5613,0.6823,0.0000,1.4728,0.8934,2.5833,122.0000,0.0000
Agent,758,1123270,1,goal,2.6704,23.6345,2.5468,0.4097,0.0000,1.3443,0.8788,2.7143,66.0000,0.0000
Agent,759,1123360,1,goal,-0.4886,3.5566,0.1512,0.0961,0.0000,1.6150,0.8444,3.0000,90.0000,0.0000
Agent,760,1124865,1,goal,0.1292,7.9669,0.4385,0.0740,0.0000,1.8566,0.8751,2.7326,1505.0000,0.0000
Agent,761,1125366,1,goal,0.7750,6.7858,0.3048,0.0853,0.0000,1.8685,0.8623,2.6471,501.0000,0.0000
Agent,762,1126459,1,goal,-0.0544,9.0100,0.3726,0.0754,0.0000,1.7703,0.8710,2.6214,1093.0000,0.0000
Agent,763,1126504,1,goal,8.4291,71.0411,3.7242,0.6012,0.0000,0.7846,0.8889,2.7500,45.0000,0.0000
Agent,764,1126616,1,goal,1.9032,20.1132,1.6529,0.2518,0.0000,1.5841,0.8839,2.7500,112.0000,0.0000
Agent,765,1126646,1,goal,6.8150,104.0143,13.5605,1.3573,0.0000,0.3927,0.9333,1.0000,30.0000,0.0000
Agent,766,1126879,1,goal,1.3546,18.2542,0.8785,0.1275,0.0000,1.8326,0.8884,2.3600,233.0000,0.0000
Agent,767,1128378,1,goal,0.2270,14.5220,0.9869,0.1100,0.0000,1.8623,0.8706,2.3679,1499.0000,0.0000
Agent,768,1128467,1,goal,0.7694,6.2110,1.8620,0.3024,0.0000,1.6578,0.8764,2.7000,89.0000,0.0000
Agent,769,1128592,1,goal,-0.0026,10.8306,0.6407,0.1367,0.0000,1.5497,0.8800,2.7857,125.0000,0.0000
Agent,770,1133592,0,timeout,-0.1002,2.0545,0.1297,0.0142,0.0000,1.8682,0.8582,2.7910,5000.0000,0.0000
Agent,771,1133874,1,goal,1.4958,62.8378,2.8120,0.5297,0.0000,1.1331,0.9184,2.5909,282.0000,0.0000
Agent,772,1133970,1,goal,-0.6473,9.8344,0.5116,0.1436,0.0000,1.5136,0.8854,2.4000,96.0000,0.0000
Agent,773,1134117,1,goal,-0.0072,4.7466,0.2310,0.0838,0.0000,1.3967,0.8639,1.8947,147.0000,0.0000
Agent,774,1134153,1,goal,-0.6138,12.0931,1.5767,0.3916,0.0000,0.2868,0.9444,1.0000,36.0000,0.0000
Agent,775,1134733,1,goal,0.2146,3.7665,0.4821,0.1144,0.0000,1.7088,0.8552,2.4337,580.0000,0.0000
Agent,776,1135428,1,goal,0.1079,1.8480,0.1677,0.0577,0.0000,1.8168,0.8777,2.8929,695.0000,0.0000
Agent,777,1136022,1,goal,0.6327,22.2307,0.2866,0.0899,0.0000,1.8479,0.8704,2.5658,594.0000,0.0000
Agent,778,1136467,1,goal,0.8384,9.3275,0.7607,0.1125,0.0000,1.8411,0.8764,2.6481,445.0000,0.0000
Agent,779,1136684,1,goal,-0.1199,1.3990,0.1944,0.0639,0.0000,1.7060,0.8664,2.7500,217.0000,0.0000
Agent,780,1137073,1,goal,1.2039,17.5658,1.0857,0.1446,0.0000,1.6566,0.8638,2.5192,389.0000,0.0000
Agent,781,1137179,1,goal,2.4103,29.3699,2.8551,0.3339,0.0000,1.1770,0.8962,1.9000,106.0000,0.0000
Agent,782,1137255,1,goal,1.8862,25.2075,3.1707,0.4356,0.0000,1.2488,0.8947,2.4286,76.0000,0.0000
Agent,783,1137520,1,goal,1.9714,36.9155,0.5055,0.0890,0.0000,1.6675,0.8981,2.7308,265.0000,0.0000
Agent,784,1137893,1,goal,0.4529,50.6012,1.8266,0.3958,0.0000,1.2382,0.9035,2.4286,373.0000,0.0000
Agent,785,1138002,1,goal,0.0349,0.5991,0.3497,0.1191,0.0000,1.6087,0.8532,2.2000,109.0000,0.0000
Agent,786,1138127,1,goal,0.5029,4.4357,1.3421,0.2122,0.0000,1.6260,0.8960,2.9167,125.0000,0.0000
Agent,787,1138714,1,goal,-0.2319,6.6704,0.8179,0.1155,0.0000,1.7311,0.8876,2.8154,587.0000,0.0000
Agent,788,1143714,0,timeout,-0.0839,0.7690,0.0519,0.0194,0.0000,1.6899,0.8688,2.7069,5000.0000,0.0000
Agent,789,1145180,1,goal,0.0636,21.8387,0.4570,0.0717,0.0000,1.8511,0.8697,2.7421,1466.0000,0.0000
Agent,790,1145247,1,goal,4.9303,76.7544,5.6703,0.6135,0.0000,1.4627,0.9104,1.8000,67.0000,0.0000
Agent,791,1145673,1,goal,0.8053,54.3674,1.8200,0.3154,0.0000,1.4612,0.9155,3.0000,426.0000,0.0000
Agent,792,1145763,1,goal,2.3143,31.0265,2.2784,0.3390,0.0000,1.7826,0.8556,2.5833,90.0000,0.0000
Agent,793,1145913,1,goal,-0.2185,1.4077,0.0688,0.0215,0.0000,1.7573,0.8333,2.7083,150.0000,0.0000
Agent,794,1147432,1,goal,0.0959,1.1058,0.0735,0.0415,0.0000,1.8196,0.8723,2.8135,1519.0000,0.0000
Agent,795,1147495,1,goal,-0.4257,1.2166,0.0423,0.0567,0.0000,1.5478,0.8889,2.6667,63.0000,0.0000
Agent,796,1152495,0,timeout,-0.1572,1.4440,0.0600,0.0228,0.0000,1.7536,0.8742,2.8376,5000.0000,0.0000
Agent,797,1152594,1,goal,-0.3959,0.6426,0.0774,0.0668,0.0000,1.4359,0.8586,2.3077,99.0000,0.0000
Agent,798,1152707,1,goal,1.1635,27.4829,5.5840,0.4517,0.0000,1.5190,0.9027,2.3000,113.0000,0.0000
Agent,799,1154765,1,goal,0.1607,11.7315,0.5130,0.1036,0.0000,1.5556,0.8805,3.0735,2058.0000,0.0000
Agent,800,1155392,1,goal,0.4710,23.4368,0.7751,0.2071,0.0000,1.7489,0.8708,2.7875,627.0000,0.0000
Agent,801,1155953,1,goal,0.1305,47.3382,0.8002,0.2407,0.0000,1.4835,0.8984,2.6250,561.0000,0.0000
Agent,802,1156038,1,goal,1.9283,24.3043,2.5479,0.3676,0.0000,1.4569,0.8471,2.7500,85.0000,0.0000
Agent,803,1156202,1,goal,-0.4756,24.3133,1.2318,0.1737,0.0000,1.5588,0.8963,2.4375,164.0000,0.0000
Agent,804,1157175,1,goal,0.1180,2.0065,0.2610,0.0627,0.0000,1.7386,0.8756,2.5750,973.0000,0.0000
Agent,805,1157340,1,goal,0.9930,8.5483,0.4524,0.1327,0.0000,1.8629,0.8303,3.0000,165.0000,0.0000
Agent,806,1157741,1,goal,0.2132,24.1901,1.1903,0.2769,0.0000,1.3995,0.8853,2.4667,401.0000,0.0000
Agent,807,1158388,1,goal,0.2698,41.9958,1.0395,0.1874,0.0000,1.6368,0.9134,2.6727,647.0000,0.0000
Agent,808,1158554,1,goal,1.1174,17.1200,1.0528,0.1657,0.0000,1.7535,0.8735,2.6500,166.0000,0.0000
Agent,809,1158596,1,goal,6.0288,73.3863,8.7367,0.9566,0.0000,0.9011,0.8810,2.2500,42.0000,0.0000
Agent,810,1158988,1,goal,0.9219,49.8705,0.9857,0.2883,0.0000,1.3295,0.8929,2.5610,392.0000,0.0000
Agent,811,1159109,1,goal,-0.6367,20.8037,1.3399,0.2867,0.0000,1.6010,0.8843,2.3846,121.0000,0.0000
Agent,812,1159287,1,goal,1.4055,7.1900,0.9215,0.2793,0.0000,1.5458,0.8933,2.8333,178.0000,0.0000
Agent,813,1161365,1,goal,-0.1454,1.8116,0.0658,0.0247,0.0000,1.8688,0.8744,2.7192,2078.0000,0.0000
Agent,814,1162383,1,goal,0.5690,37.2134,0.8387,0.1431,0.0000,1.4286,0.8919,2.9083,1018.0000,0.0000
Agent,815,1162570,1,goal,-0.1312,12.6925,1.3726,0.2771,0.0000,1.7459,0.8770,2.3182,187.0000,0.0000
Agent,816,1162939,1,goal,0.7529,24.6090,0.7223,0.1761,0.0000,1.8237,0.8753,2.8889,369.0000,0.0000
Agent,817,1167939,0,timeout,-0.0966,1.5536,0.0563,0.0124,0.0000,1.8650,0.8656,2.7392,5000.0000,0.0000
Agent,818,1167997,1,goal,7.5817,56.9629,3.1745,0.4688,0.0000,0.9178,0.9138,2.7500,58.0000,0.0000
Agent,819,1168023,1,goal,7.9693,61.1240,7.1219,1.1001,0.0000,0.3576,0.9231,1.0000,26.0000,0.0000
Agent,820,1168234,1,goal,-0.7122,11.9827,0.1639,0.0548,0.0000,1.7832,0.8720,3.1923,211.0000,0.0000
Agent,821,1168826,1,goal,0.6588,29.4685,1.0218,0.2660,0.0000,1.3229,0.9054,2.6000,592.0000,0.0000
Agent,822,1169022,1,goal,0.0862,5.5781,0.9255,0.2629,0.0000,1.4995,0.8724,2.4583,196.0000,0.0000
Agent,823,1169163,1,goal,-0.1528,0.9490,0.1616,0.0802,0.0000,1.7995,0.8582,3.0000,141.0000,0.0000
Agent,824,1169817,1,goal,0.3944,33.4813,0.7378,0.1769,0.0000,1.6121,0.9006,2.8281,654.0000,0.0000
Agent,825,1170625,1,goal,-0.0732,37.5525,0.4751,0.1319,0.0000,1.6909,0.8886,2.7528,808.0000,0.0000
Agent,826,1172481,1,goal,0.1570,13.4541,0.5599,0.1034,0.0000,1.6610,0.8793,2.5695,1856.0000,0.0000
Agent,827,1172843,1,goal,-0.0780,37.3601,1.4524,0.3051,0.0000,1.0717,0.9171,2.5862,362.0000,0.0000
Agent,828,1173459,1,goal,0.4054,2.7549,0.2598,0.0716,0.0000,1.7449,0.8799,2.6986,616.0000,0.0000
Agent,829,1173494,1,goal,8.2242,126.2141,14.5798,1.3334,0.0000,0.1297,0.9429,1.0000,35.0000,0.0000
Agent,830,1173915,1,goal,-0.2584,4.3062,0.7055,0.1734,0.0000,1.6504,0.8836,2.5208,421.0000,0.0000
Agent,831,1173948,1,goal,10.7293,75.8168,8.5493,1.0644,0.0000,0.0000,0.9697,0.0000,33.0000,0.0000
Agent,832,1178948,0,timeout,-0.1038,0.7402,0.0603,0.0218,0.0000,1.3227,0.9124,2.7620,5000.0000,0.0000
Agent,833,1179158,1,goal,0.7718,10.6171,0.9427,0.1418,0.0000,1.5869,0.8619,2.7500,210.0000,0.0000
Agent,834,1179249,1,goal,2.1677,23.8927,2.8145,0.3638,0.0000,1.6556,0.8681,2.2727,91.0000,0.0000
Agent,835,1180265,1,goal,0.0757,21.6894,0.6538,0.1205,0.0000,1.7473,0.8711,2.7615,1016.0000,0.0000
Agent,836,1180361,1,goal,0.9352,14.4992,3.3679,0.3950,0.0000,1.4655,0.8854,3.0000,96.0000,0.0000
Agent,837,1180537,1,goal,0.8216,3.6962,0.2833,0.1587,0.0000,1.7175,0.8750,3.0952,176.0000,0.0000
Agent,838,1185537,0,timeout,-0.1200,1.9469,0.0671,0.0158,0.0000,0.8605,0.9446,2.9167,5000.0000,0.0000
Agent,839,1185792,1,goal,0.7927,9.8171,1.8136,0.2276,0.0000,1.6652,0.8863,2.1786,255.0000,0.0000
Agent,840,1185884,1,goal,0.6862,6.5690,2.2427,0.3346,0.0000,1.5768,0.8696,2.6364,92.0000,0.0000
Agent,841,1185944,1,goal,1.7524,12.7898,0.2956,0.1052,0.0000,1.3860,0.8333,3.2222,60.0000,0.0000
Agent,842,1186586,1,goal,-0.4673,6.8084,0.3125,0.0982,0.0000,1.7453,0.8801,2.3816,642.0000,0.0000
Agent,843,1186760,1,goal,1.2183,17.9298,1.3387,0.1819,0.0000,1.3731,0.9195,2.5385,174.0000,0.0000
Agent,844,1191760,0,timeout,-0.1214,2.0853,0.1488,0.0176,0.0000,1.4337,0.9024,2.7598,5000.0000,0.0000
Agent,845,1191932,1,goal,0.7661,15.2321,2.7249,0.2634,0.0000,1.5091,0.8605,2.9565,172.0000,0.0000
Agent,846,1192162,1,goal,0.4068,6.9814,1.4900,0.1664,0.0000,1.5703,0.8826,2.4231,230.0000,0.0000
Agent,847,1194062,1,goal,0.0887,5.2825,0.2409,0.0483,0.0000,1.8128,0.8800,2.5154,1900.0000,0.0000
Agent,848,1194142,1,goal,0.5623,3.7924,1.4415,0.2891,0.0000,1.6201,0.8625,2.1000,80.0000,0.0000
Agent,849,1194271,1,goal,0.8951,4.9781,0.2881,0.1261,0.0000,1.7425,0.8527,2.8333,129.0000,0.0000
Agent,850,1194453,1,goal,1.8013,20.9106,0.5903,0.1144,0.0000,1.7299,0.9011,2.7647,182.0000,0.0000
Agent,851,1194669,1,goal,0.7555,4.9636,0.2164,0.1397,0.0000,1.6020,0.8611,2.7931,216.0000,0.0000
Agent,852,1194756,1,goal,3.0239,39.4024,3.9822,0.4415,0.0000,1.3978,0.8851,3.0000,87.0000,0.0000
Agent,853,1195090,1,goal,-0.0777,50.3147,1.8075,0.3568,0.0000,1.1881,0.9012,2.3438,334.0000,0.0000
Agent,854,1196035,1,goal,0.2107,13.3888,0.3743,0.0701,0.0000,1.7031,0.8815,2.4775,945.0000,0.0000
Agent,855,1196446,1,goal,0.3588,5.0353,0.5266,0.1432,0.0000,1.8910,0.8662,2.4074,411.0000,0.0000
Agent,856,1196512,1,goal,2.3903,24.6157,3.2968,0.4748,0.0000,1.3390,0.9091,1.8000,66.0000,0.0000
Agent,857,1196753,1,goal,0.7141,4.0399,0.7082,0.1552,0.0000,1.4561,0.9212,2.8333,241.0000,0.0000
Agent,858,1196798,1,goal,-0.6733,6.8319,0.8598,0.2286,0.0000,0.5253,0.9333,3.5000,45.0000,0.0000
Agent,859,1197074,1,goal,1.7245,28.0067,0.8356,0.1086,0.0000,1.7726,0.8841,2.5484,276.0000,0.0000
Agent,860,1202074,0,timeout,-0.1385,2.4931,0.1586,0.0234,0.0000,1.4696,0.8810,3.0455,5000.0000,0.0000
Agent,861,1202416,1,goal,0.9779,16.9564,0.9029,0.1021,0.0000,1.5135,0.8977,2.6176,342.0000,0.0000
Agent,862,1202846,1,goal,0.9487,51.4337,1.1952,0.2568,0.0000,1.3695,0.9140,2.9167,430.0000,0.0000
Agent,863,1202981,1,goal,-0.9878,14.4239,0.2185,0.0801,0.0000,1.7403,0.8815,2.4667,135.0000,0.0000
Agent,864,1203261,1,goal,0.1915,1.5113,0.5146,0.0914,0.0000,1.7888,0.8464,2.4286,280.0000,0.0000
Agent,865,1203370,1,goal,1.3929,12.4363,1.9088,0.2755,0.0000,1.3998,0.8624,2.0714,109.0000,0.0000
Agent,866,1205380,1,goal,0.1513,6.8152,0.2425,0.0550,0.0000,1.7284,0.8751,2.8320,2010.0000,0.0000
Agent,867,1207073,1,goal,0.1943,27.9377,1.0692,0.1791,0.0000,1.7321,0.8931,2.5056,1693.0000,0.0000
Agent,868,1207262,1,goal,1.8246,27.5498,1.1526,0.2018,0.0000,1.7368,0.8783,2.5909,189.0000,0.0000
Agent,869,1209808,1,goal,-0.0216,7.2206,0.2431,0.0470,0.0000,1.8083,0.8676,2.5685,2546.0000,0.0000
Agent,870,1210108,1,goal,-0.2204,2.2442,0.3780,0.0970,0.0000,1.2981,0.9000,2.1724,300.0000,0.0000
Agent,871,1210282,1,goal,0.6798,21.3951,0.2768,0.1226,0.0000,1.6337,0.9023,2.6875,174.0000,0.0000
Agent,872,1210455,1,goal,2.4221,53.3686,2.9717,0.2709,0.0000,1.7222,0.9133,2.9286,173.0000,0.0000
Agent,873,1211797,1,goal,0.1186,16.1972,0.7447,0.1208,0.0000,1.6208,0.9143,2.2719,1342.0000,0.0000
Agent,874,1211992,1,goal,-0.8235,10.4715,1.1878,0.2080,0.0000,1.6116,0.8821,2.4091,195.0000,0.0000
Agent,875,1212027,1,goal,9.9653,93.4276,9.8735,1.0863,0.0000,0.8925,0.8571,2.2500,35.0000,0.0000
Agent,876,1212307,1,goal,0.3505,3.5062,0.4660,0.2091,0.0000,1.7978,0.8571,2.2821,280.0000,0.0000
Agent,877,1215152,1,goal,0.0978,5.4914,0.1105,0.0294,0.0000,1.8381,0.8710,2.6694,2845.0000,0.0000
Agent,878,1215939,1,goal,0.6911,12.7385,0.2975,0.0404,0.0000,1.8731,0.8717,2.4100,787.0000,0.0000
Agent,879,1216093,1,goal,-0.9521,12.8288,1.8520,0.3620,0.0000,1.4227,0.8701,2.6842,154.0000,0.0000
Agent,880,1216169,1,goal,-0.2053,5.8179,0.4514,0.1672,0.0000,1.2436,0.8684,3.4444,76.0000,0.0000
Agent,881,1216515,1,goal,-0.7222,5.0112,0.0564,0.0391,0.0000,1.8181,0.8757,2.5476,346.0000,0.0000
Agent,882,1216585,1,goal,2.2814,24.3085,3.6947,0.4816,0.0000,1.3690,0.8714,2.5000,70.0000,0.0000
Agent,883,1221585,0,timeout,-0.1005,1.5186,0.1613,0.0277,0.0000,1.2957,0.8640,3.1384,5000.0000,0.0000
Agent,884,1226585,0,timeout,-0.1394,2.6971,0.2088,0.0366,0.0000,1.0837,0.8972,3.1150,5000.0000,0.0000
Agent,885,1228001,1,goal,0.1861,1.9730,0.1133,0.0392,0.0000,1.8138,0.8623,2.5825,1416.0000,0.0000
Agent,886,1228248,1,goal,1.2459,10.0401,0.9007,0.1937,0.0000,1.8206,0.8907,3.0385,247.0000,0.0000
Agent,887,1228824,1,goal,0.5032,30.8311,1.3045,0.2822,0.0000,1.4242,0.9045,2.5370,576.0000,0.0000
Agent,888,1231223,1,goal,0.1066,7.2553,0.2366,0.0356,0.0000,1.8308,0.8683,2.5968,2399.0000,0.0000
Agent,889,1231298,1,goal,0.9118,8.0896,1.5260,0.2891,0.0000,1.0443,0.8667,2.7778,75.0000,0.0000
Agent,890,1231451,1,goal,-0.2803,3.5977,0.2772,0.0738,0.0000,1.7564,0.8497,2.4091,153.0000,0.0000
Agent,891,1232445,1,goal,0.4454,25.0783,1.2618,0.2142,0.0000,1.5403,0.8984,2.7300,994.0000,0.0000
Agent,892,1233189,1,goal,0.8536,25.4222,0.8161,0.1696,0.0000,1.5388,0.9207,2.5345,744.0000,0.0000
Agent,893,1233761,1,goal,-0.1624,29.3770,1.4746,0.2487,0.0000,1.7125,0.8864,2.8906,572.0000,0.0000
Agent,894,1233847,1,goal,4.8916,46.0798,4.0058,0.4398,0.0000,1.5808,0.8721,3.9000,86.0000,0.0000
Agent,895,1233930,1,goal,2.1439,18.8009,1.8041,0.3219,0.0000,1.3247,0.8795,4.4444,83.0000,0.0000
Agent,896,1238930,0,timeout,-0.1086,1.8415,0.1353,0.0163,0.0000,1.3167,0.8788,3.0744,5000.0000,0.0000
Agent,897,1239049,1,goal,-0.5608,84.6703,6.0197,0.8555,0.0000,1.1086,0.9160,2.6667,119.0000,0.0000
Agent,898,1239560,1,goal,0.4856,23.4560,0.5571,0.1300,0.0000,0.9876,0.9315,2.2647,511.0000,0.0000
Agent,899,1239646,1,goal,-0.4336,9.7859,0.8181,0.2036,0.0000,1.5547,0.8605,2.1818,86.0000,0.0000
Agent,900,1239967,1,goal,-0.6942,5.7139,0.7465,0.1844,0.0000,1.7387,0.8816,2.2973,321.0000,0.0000
Agent,901,1240046,1,goal,4.4059,60.9782,4.8715,0.5199,0.0000,1.1706,0.9367,2.2500,79.0000,0.0000
Agent,902,1245046,0,timeout,-0.0770,1.8857,0.1282,0.0153,0.0000,1.8184,0.8742,2.7245,5000.0000,0.0000
Agent,903,1245200,1,goal,2.1132,15.3736,0.5635,0.1702,0.0000,1.3570,0.8961,3.5333,154.0000,0.0000
Agent,904,1245344,1,goal,-1.1576,14.7497,1.9022,0.2942,0.0000,1.3617,0.8889,2.6000,144.0000,0.0000
Agent,905,1246046,1,goal,0.4212,19.6691,0.4236,0.1080,0.0000,1.8615,0.8775,2.6118,702.0000,0.0000
Agent,906,1246139,1,goal,-0.5971,4.7445,0.1728,0.0664,0.0000,1.2417,0.8925,1.8889,93.0000,0.0000
Agent,907,1246470,1,goal,0.7570,45.8117,3.1452,0.3471,0.0000,1.5597,0.9184,2.6154,331.0000,0.0000
Agent,908,1249234,1,goal,-0.1357,7.5474,0.0714,0.0209,0.0000,1.7364,0.8857,2.4222,2764.0000,0.0000
Agent,909,1249284,1,goal,9.0847,90.6749,6.7459,0.7659,0.0000,0.7326,0.9200,3.6667,50.0000,0.0000
Agent,910,1249360,1,goal,5.9781,93.6778,4.3467,0.4986,0.0000,1.6360,0.8684,2.7778,76.0000,0.0000
Agent,911,1249947,1,goal,0.2036,12.2230,0.2913,0.0606,0.0000,1.5787,0.8893,2.7813,587.0000,0.0000
Agent,912,1250174,1,goal,0.4895,7.3427,0.4171,0.1383,0.0000,1.7237,0.9031,3.0476,227.0000,0.0000
Agent,913,1250232,1,goal,2.3475,21.1230,0.9718,0.2523,0.0000,1.5969,0.8621,3.2857,58.0000,0.0000
Agent,914,1255232,0,timeout,-0.1202,2.3922,0.1494,0.0196,0.0000,1.2442,0.9018,3.0020,5000.0000,0.0000
Agent,915,1255600,1,goal,0.0599,0.2403,0.1300,0.0406,0.0000,1.7379,0.8696,3.0426,368.0000,0.0000
